fecha,Price,Open,High,Low,Vol.,barcos_panamá,barcos_suez,precioSp,PriceD,OpenSp,OpenD,HighSp,HighD,LowSp,LowD,Vol.SP,Change ,precioDolar,OpenDolar,HighDolar,LowDolar,ChangeDolar,PriceEP,OpenEP,HighEP,LowEP,Vol.EP,ChangeEP,precio_objetivo,fecha_objetivo,Price_lag1,Price_lag2,Pendiente,Alto-Bajo,Bajo-Alto,Price_lag3,media_col1,desv_col1,skew_col1,kurt_col1,cambio_pct,evento_extremo,PrecioEnteroSP,media_sp,desv_sp,skew_sp,kurt_sp,momentum_sp,momentum_dolar,momentum_EP,Vol_WTI,Vol_WTI_extrema,desv_Dolar,media_Dolar,skew_Dolar,mes,Price_Media_Mes,Price_Media_Mes_Pasado,prediccion
2006-01-20,68.35,66.85,68.8,66.78,41.69,1079,1362,,,,,,,,,,,,,,,,,,,,,,68.1,2006-01-23,66.83,0.980000000000004,-1.0999999999999943,1.6500000000000057,-1.6500000000000057,1.519999999999996,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.02274427652251987,0,,,,,,,,,0.012350758466254247,0,,,,2006-01,65.66368421052631,65.66368421052631,68.33653
2006-01-23,68.1,68.45,69.2,67.6,84.18,1079,1362,,,,,,,,,,,,,,,,,,,,,,67.06,2006-01-24,68.35,1.5,-1.519999999999996,2.019999999999996,-2.019999999999996,-0.25,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.003657644476956823,0,,,,,,,,,0.011704681024700745,0,,,,2006-01,65.66368421052631,65.66368421052631,68.01485
2006-01-24,67.06,68.1,68.11,67.0,100.19,1079,1362,,,,,,,,,,,,,,,,,,,,,,65.85,2006-01-25,68.1,-0.3500000000000085,0.25,1.6000000000000085,-1.6000000000000085,-1.039999999999992,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.01527165932452268,0,,,,,,,,,0.01237783088602242,0,,,,2006-01,65.66368421052631,65.66368421052631,67.209435
2006-01-25,65.85,67.1,67.1,65.45,138.33,1079,1362,,,,,,,,,,,,,,,,,,,,,,66.26,2006-01-26,67.06,-1.039999999999992,1.039999999999992,1.1099999999999994,-1.1099999999999994,-1.210000000000008,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.018043543095735304,0,,,,,,,,,0.01494685506977393,0,,,,2006-01,65.66368421052631,65.66368421052631,65.95558
2006-01-26,66.26,65.85,66.9,65.31,124.7,1079,1362,,,,,,,,,,,,,,,,,,,,,,67.76,2006-01-27,65.85,-1.25,1.210000000000008,1.6499999999999915,-1.6499999999999915,0.4100000000000108,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.006226271829916641,0,,,,,,,,,0.017260794651655524,0,,,,2006-01,65.66368421052631,65.66368421052631,66.62337
2006-01-27,67.76,66.49,67.95,66.35,112.32,1079,1362,,,,,,,,,,,,,,,,,,,,,,68.35,2006-01-30,66.26,0.4100000000000108,-0.4100000000000108,1.5900000000000034,-1.5900000000000034,1.5,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.02263809236341685,0,,,,,,,,,0.01695795005562731,0,,,,2006-01,65.66368421052631,65.66368421052631,67.54469
2006-01-30,68.35,67.85,68.45,67.25,92.44,1079,1362,,,,,,,,,,,,,,,,,,,,,,67.92,2006-01-31,67.76,1.2700000000000102,-1.5,1.6000000000000085,-1.6000000000000085,0.5899999999999892,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.008707201889019967,0,,,,,,,,,0.016448402060688386,0,,,,2006-01,65.66368421052631,65.66368421052631,68.08566
2006-01-31,67.92,68.4,68.65,67.35,118.87,1079,1362,,,,,,,,,,,,,,,,,,,,,,66.56,2006-02-01,68.35,0.5,-0.5899999999999892,1.2000000000000028,-1.2000000000000028,-0.4299999999999926,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.0062911485003656065,0,,,,,,,,,0.015950595134776133,0,,,,2006-01,65.66368421052631,65.66368421052631,67.4812
2006-02-01,66.56,67.8,69.0,66.3,140.03,963,1120,,,,,,,,,,,,,,,,,,,,,,64.68,2006-02-02,67.92,-0.480000000000004,0.4299999999999926,1.3000000000000114,-1.3000000000000114,-1.3599999999999994,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.020023557126030656,0,,,,,,,,,0.015986436598411573,0,,,,2006-02,61.925789473684205,65.66368421052631,66.73585
2006-02-02,64.68,66.2,67.19,64.4,150.16,963,1120,,,,,,,,,,,,,,,,,,,,,,65.37,2006-02-03,66.56,-1.2399999999999949,1.3599999999999994,2.700000000000003,-2.700000000000003,-1.8799999999999955,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.02824519230769229,0,,,,,,,,,0.01544126466154361,0,,,,2006-02,61.925789473684205,61.925789473684205,64.868675
2006-02-03,65.37,64.7,65.4,63.95,110.82,963,1120,,,,,,,,,,,,,,,,,,,,,,65.11,2006-02-06,64.68,-1.519999999999996,1.8799999999999955,2.789999999999992,-2.789999999999992,0.6899999999999977,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.010667903525046318,0,,,,,,,,,0.016797881473097832,0,,,,2006-02,61.925789473684205,61.925789473684205,65.01369
2006-02-06,65.11,65.6,66.62,64.9,97.54,963,1120,,,,,,,,,,,,,,,,,,,,,,63.09,2006-02-07,65.37,0.6700000000000017,-0.6899999999999977,1.4500000000000028,-1.4500000000000028,-0.2600000000000051,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.003977359645097267,0,,,,,,,,,0.017763242288859418,0,,,,2006-02,61.925789473684205,61.925789473684205,64.67207
2006-02-07,63.09,65.1,65.1,63.0,145.68,963,1120,,,,,,,,,,,,,,,,,,,,,,62.55,2006-02-08,65.11,-0.4899999999999949,0.2600000000000051,1.7199999999999989,-1.7199999999999989,-2.019999999999996,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.031024420211948955,0,,,,,,,,,0.01674906779152207,0,,,,2006-02,61.925789473684205,61.925789473684205,62.697582
2006-02-08,62.55,63.19,63.49,62.3,150.44,963,1120,,,,,,,,,,,,,,,,,,,,,,62.62,2006-02-09,63.09,-2.009999999999991,2.019999999999996,2.0999999999999943,-2.0999999999999943,-0.5400000000000063,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.00855920114122688,0,,,,,,,,,0.01865940639242535,0,,,,2006-02,61.925789473684205,61.925789473684205,62.54524
2006-02-09,62.62,62.57,63.7,62.34,133.58,963,1120,,,,,,,,,,,,,,,,,,,,,,61.84,2006-02-10,62.55,-0.6400000000000006,0.5400000000000063,1.1900000000000048,-1.1900000000000048,0.07000000000000028,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.001119104716227115,0,,,,,,,,,0.015240515945460102,0,,,,2006-02,61.925789473684205,61.925789473684205,62.634426
2006-02-10,61.84,62.64,63.0,61.2,146.06,963,1120,,,,,,,,,,,,,,,,,,,,,,61.24,2006-02-13,62.62,0.04999999999999716,-0.07000000000000028,1.3599999999999994,-1.3599999999999994,-0.779999999999994,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.012456084318109184,0,,,,,,,,,0.014222614191067956,0,,,,2006-02,61.925789473684205,61.925789473684205,61.985973
2006-02-13,61.24,62.1,62.18,60.85,91.96,963,1120,,,,,,,,,,,,,,,,,,,,,,59.57,2006-02-14,61.84,-0.7999999999999972,0.779999999999994,1.7999999999999972,-1.7999999999999972,-0.6000000000000014,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.009702457956015542,0,,,,,,,,,0.014225866098221532,0,,,,2006-02,61.925789473684205,61.925789473684205,60.979713
2006-02-14,59.57,61.18,61.3,59.5,132.02,963,1120,,,,,,,,,,,,,,,,,,,,,,57.65,2006-02-15,61.24,-0.8599999999999994,0.6000000000000014,1.3299999999999983,-1.3299999999999983,-1.6700000000000017,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.027269758327890248,0,,,,,,,,,0.013415229890956708,0,,,,2006-02,61.925789473684205,61.925789473684205,60.08336
2006-02-15,57.65,59.49,60.05,57.6,136.09,963,1120,,,,,,,,,,,,,,,,,,,,,,58.46,2006-02-16,59.57,-1.6099999999999994,1.6700000000000017,1.7999999999999972,-1.7999999999999972,-1.9200000000000017,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.032230988752727896,0,,,,,,,,,0.014191169091444546,0,,,,2006-02,61.925789473684205,61.925789473684205,58.317703
2006-02-16,58.46,57.7,58.8,57.55,93.51,963,1120,,,,,,,,,,,,,,,,,,,,,,59.88,2006-02-17,57.65,-1.8400000000000034,1.9200000000000017,2.4499999999999957,-2.4499999999999957,0.8100000000000023,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.014050303555941168,0,,,,,,,,,0.011764145433769515,0,,,,2006-02,61.925789473684205,61.925789473684205,58.96225
2006-02-17,59.88,58.8,60.0,58.68,95.55,963,1120,,,,,,,,,,,,,,,,,,,,,,61.1,2006-02-21,58.46,0.759999999999998,-0.8100000000000023,1.25,-1.25,1.4200000000000017,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.024290112897707772,0,,,,,,,,,0.01703382591260573,0,,,,2006-02,61.925789473684205,61.925789473684205,60.169567
2006-02-21,61.1,61.25,61.5,60.5,44.13,963,1120,,,,,,,,,,,,,,,,,,,,,,61.01,2006-02-22,59.88,1.0800000000000054,-1.4200000000000017,1.3200000000000003,-1.3200000000000003,1.2199999999999989,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.020374081496326024,0,,,,,,,,,0.024063453436621862,0,,,,2006-02,61.925789473684205,61.925789473684205,61.12662
2006-02-22,61.01,62.5,62.59,60.52,106.29,963,1120,,,,,,,,,,,,,,,,,,,,,,60.54,2006-02-23,61.1,-0.14999999999999858,-1.2199999999999989,1.0,-1.0,-0.09000000000000341,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.0014729950900164157,0,,,,,,,,,0.025296368281536016,0,,,,2006-02,61.925789473684205,61.925789473684205,61.13887
2006-02-23,60.54,60.91,61.15,59.7,122.12,963,1120,,,,,,,,,,,,,,,,,,,,,,62.91,2006-02-24,61.01,-1.490000000000002,0.09000000000000341,2.0700000000000003,-2.0700000000000003,-0.46999999999999886,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.007703655138501908,0,,,,,,,,,0.0268447465594584,0,,,,2006-02,61.925789473684205,61.925789473684205,60.942513
2006-02-24,62.91,60.5,63.25,60.47,134.35,963,1120,,,,,,,,,,,,,,,,,,,,,,61.0,2006-02-27,60.54,-0.36999999999999744,0.46999999999999886,1.4499999999999957,-1.4499999999999957,2.3699999999999974,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.03914767096134786,0,,,,,,,,,0.026798323957878258,0,,,,2006-02,61.925789473684205,61.925789473684205,62.58344
2006-02-27,61.0,62.8,62.85,60.85,93.77,963,1120,,,,,,,,,,,,,,,,,,,,,,61.41,2006-02-28,62.91,2.4099999999999966,-2.3699999999999974,2.780000000000001,-2.780000000000001,-1.9099999999999966,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.030360832935940163,0,,,,,,,,,0.029797186760099254,0,,,,2006-02,61.925789473684205,61.925789473684205,61.16827
2006-02-28,61.41,60.9,61.5,60.3,133.72,963,1120,,,,,,,,,,,,,,,,,,,,,,61.97,2006-03-01,61.0,-1.7999999999999972,1.9099999999999966,2.0,-2.0,0.4099999999999966,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.006721311475409886,0,,,,,,,,,0.030203585449065127,0,,,,2006-02,61.925789473684205,61.925789473684205,61.289185
2006-03-01,61.97,61.58,62.35,61.46,91.94,1070,1115,,,,,,,,,,,,,,,,,,,,,,63.36,2006-03-02,61.41,0.509999999999998,-0.4099999999999966,1.2000000000000028,-1.2000000000000028,0.5600000000000023,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.009119035987624313,0,,,,,,,,,0.027038625305562936,0,,,,2006-03,62.96608695652174,61.925789473684205,62.246536
2006-03-02,63.36,61.96,63.55,61.8,97.32,1070,1115,,,,,,,,,,,,,,,,,,,,,,63.67,2006-03-03,61.97,0.39000000000000057,-0.5600000000000023,0.8900000000000006,-0.8900000000000006,1.3900000000000006,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.022430208165241217,0,,,,,,,,,0.026700235471859818,0,,,,2006-03,62.96608695652174,62.96608695652174,63.633698
2006-03-03,63.67,63.53,63.79,62.7,97.54,1070,1115,,,,,,,,,,,,,,,,,,,,,,62.41,2006-03-06,63.36,1.3999999999999986,-1.3900000000000006,1.75,-1.75,0.3100000000000023,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.004892676767676907,0,,,,,,,,,0.024164491253903176,0,,,,2006-03,62.96608695652174,62.96608695652174,63.63437
2006-03-06,62.41,63.75,63.92,61.8,98.68,1070,1115,,,,,,,,,,,,,,,,,,,,,,61.58,2006-03-07,63.67,0.14000000000000057,-0.3100000000000023,1.0899999999999963,-1.0899999999999963,-1.2600000000000051,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.019789539814669466,0,,,,,,,,,0.02333268946112101,0,,,,2006-03,62.96608695652174,62.96608695652174,62.600834
2006-03-07,61.58,62.32,62.75,61.1,120.05,1070,1115,,,,,,,,,,,,,,,,,,,,,,60.02,2006-03-08,62.41,-1.3400000000000034,1.2600000000000051,2.1200000000000045,-2.1200000000000045,-0.8299999999999983,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.013299150777119073,0,,,,,,,,,0.0228329289902889,0,,,,2006-03,62.96608695652174,62.96608695652174,61.579002
2006-03-08,60.02,61.55,61.68,59.25,132.36,1070,1115,,,,,,,,,,,,,,,,,,,,,,60.47,2006-03-09,61.58,-0.740000000000002,0.8299999999999983,1.6499999999999986,-1.6499999999999986,-1.5599999999999952,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.025332900292302618,0,,,,,,,,,0.023261183127118508,0,,,,2006-03,62.96608695652174,62.96608695652174,60.232525
2006-03-09,60.47,60.01,60.9,59.55,118.69,1070,1115,,,,,,,,,,,,,,,,,,,,,,59.96,2006-03-10,60.02,-1.529999999999994,1.5599999999999952,2.4299999999999997,-2.4299999999999997,0.44999999999999574,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.007497500833055559,0,,,,,,,,,0.01990277633979124,0,,,,2006-03,62.96608695652174,62.96608695652174,61.14783
2006-03-10,59.96,60.56,60.78,59.7,98.52,1070,1115,,,,,,,,,,,,,,,,,,,,,,61.77,2006-03-13,60.47,0.46000000000000085,-0.44999999999999574,1.3500000000000014,-1.3500000000000014,-0.509999999999998,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.008433934182239144,0,,,,,,,,,0.017647807464485167,0,,,,2006-03,62.96608695652174,62.96608695652174,60.670616
2006-03-13,61.77,60.05,61.9,59.58,127.87,1070,1115,,,,,,,,,,,,,,,,,,,,,,63.1,2006-03-14,59.96,-0.6000000000000014,0.509999999999998,1.0799999999999983,-1.0799999999999983,1.8100000000000023,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.03018679119412937,0,,,,,,,,,0.017139548633829244,0,,,,2006-03,62.96608695652174,62.96608695652174,62.335213
2006-03-14,63.1,61.75,63.37,61.27,108.48,1070,1115,,,,,,,,,,,,,,,,,,,,,,62.17,2006-03-15,61.77,1.720000000000006,-1.8100000000000023,2.3200000000000003,-2.3200000000000003,1.3299999999999983,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.021531487777238123,0,,,,,,,,,0.020325146111404634,0,,,,2006-03,62.96608695652174,62.96608695652174,62.683212
2006-03-15,62.17,62.94,63.2,62.0,96.65,1070,1115,,,,,,,,,,,,,,,,,,,,,,63.58,2006-03-16,63.1,1.3500000000000014,-1.3299999999999983,2.0999999999999943,-2.0999999999999943,-0.9299999999999997,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.014738510301109398,0,,,,,,,,,0.01932259203124411,0,,,,2006-03,62.96608695652174,62.96608695652174,62.65691
2006-03-16,63.58,62.05,63.9,61.65,100.87,1070,1115,,,,,,,,,,,,,,,,,,,,,,62.77,2006-03-17,62.17,-0.769999999999996,0.9299999999999997,1.2000000000000028,-1.2000000000000028,1.4099999999999966,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.022679749075116495,0,,,,,,,,,0.01973926656836017,0,,,,2006-03,62.96608695652174,62.96608695652174,63.65942
2006-03-17,62.77,63.45,63.7,62.7,67.47,1070,1115,,,,,,,,,,,,,,,,,,,,,,60.42,2006-03-20,63.58,1.5300000000000011,-1.4099999999999966,2.25,-2.25,-0.8099999999999952,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.012739855300408887,0,,,,,,,,,0.019887295395704847,0,,,,2006-03,62.96608695652174,62.96608695652174,63.054195
2006-03-20,60.42,62.75,62.99,60.25,77.27,1070,1115,,,,,,,,,,,,,,,,,,,,,,60.57,2006-03-21,62.77,-0.6799999999999997,0.8099999999999952,1.0,-1.0,-2.3500000000000014,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.037438266687908284,0,,,,,,,,,0.019751874733014017,0,,,,2006-03,62.96608695652174,62.96608695652174,61.30351
2006-03-21,60.57,60.41,61.0,59.6,30.64,1070,1115,,,,,,,,,,,,,,,,,,,,,,61.77,2006-03-22,60.42,-2.3299999999999983,2.3500000000000014,2.740000000000002,-2.740000000000002,0.14999999999999858,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.0024826216484608032,0,,,,,,,,,0.022488751924012486,0,,,,2006-03,62.96608695652174,62.96608695652174,61.403
2006-03-22,61.77,62.28,62.85,61.61,96.04,1070,1115,,,,,,,,,,,,,,,,,,,,,,63.91,2006-03-23,60.57,0.1600000000000037,-0.14999999999999858,1.3999999999999986,-1.3999999999999986,1.2000000000000028,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.019811788013868403,0,,,,,,,,,0.02481126078920218,0,,,,2006-03,62.96608695652174,62.96608695652174,62.834812
2006-03-23,63.91,61.9,64.0,61.87,136.67,1070,1115,,,,,,,,,,,,,,,,,,,,,,64.26,2006-03-24,61.77,-0.509999999999998,-1.2000000000000028,1.240000000000002,-1.240000000000002,2.1399999999999935,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.034644649506232694,0,,,,,,,,,0.024661429164777846,0,,,,2006-03,62.96608695652174,62.96608695652174,63.72685
2006-03-24,64.26,63.87,64.75,63.4,91.95,1070,1115,,,,,,,,,,,,,,,,,,,,,,64.16,2006-03-27,63.91,2.009999999999998,-2.1399999999999935,2.1300000000000026,-2.1300000000000026,0.3500000000000085,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.005476451259583959,0,,,,,,,,,0.02518101578744722,0,,,,2006-03,62.96608695652174,62.96608695652174,64.55925
2006-03-27,64.16,64.4,64.55,63.45,62.12,1070,1115,,,,,,,,,,,,,,,,,,,,,,66.07,2006-03-28,64.26,0.3900000000000077,-0.3500000000000085,1.3500000000000014,-1.3500000000000014,-0.10000000000000853,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.0015561780267664416,0,,,,,,,,,0.0245528715309117,0,,,,2006-03,62.96608695652174,62.96608695652174,64.47172
2006-03-28,66.07,64.22,66.2,64.05,101.38,1070,1115,,,,,,,,,,,,,,,,,,,,,,66.45,2006-03-29,64.16,-0.2400000000000091,0.10000000000000853,1.0999999999999943,-1.0999999999999943,1.9099999999999966,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.029769326683291686,0,,,,,,,,,0.023726265335594843,0,,,,2006-03,62.96608695652174,62.96608695652174,65.89044
2006-03-29,66.45,66.1,66.7,65.58,112.1,1070,1115,,,,,,,,,,,,,,,,,,,,,,67.15,2006-03-30,66.07,1.8499999999999943,-1.9099999999999966,2.1500000000000057,-2.1500000000000057,0.38000000000000966,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.005751475707582943,0,,,,,,,,,0.024558176829875506,0,,,,2006-03,62.96608695652174,62.96608695652174,66.33044
2006-03-30,67.15,66.51,67.3,66.05,95.67,1070,1115,,,,,,,,,,,,,,,,,,,,,,66.63,2006-03-31,66.45,0.3500000000000085,-0.38000000000000966,1.1200000000000045,-1.1200000000000045,0.7000000000000028,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.010534236267870645,0,,,,,,,,,0.023650755755146018,0,,,,2006-03,62.96608695652174,62.96608695652174,66.82133
2006-03-31,66.63,67.05,67.14,65.6,139.34,1070,1115,,,,,,,,,,,,,,,,,,,,,,66.74,2006-04-03,67.15,0.6400000000000006,-0.7000000000000028,1.25,-1.25,-0.5200000000000102,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.007743857036485613,0,,,,,,,,,0.015342428511747152,0,,,,2006-03,62.96608695652174,62.96608695652174,66.34438
2006-04-03,66.74,66.25,67.9,66.2,94.63,1044,1124,,,,,,,,,,,,,,,,,,,,,,66.23,2006-04-04,66.63,-0.4200000000000017,0.5200000000000102,1.5400000000000063,-1.5400000000000063,0.10999999999999943,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.0016509079993995979,0,,,,,,,,,0.015748374251524283,0,,,,2006-04,70.16105263157894,62.96608695652174,66.57032
2006-04-04,66.23,66.65,66.65,65.6,108.41,1044,1124,,,,,,,,,,,,,,,,,,,,,,67.07,2006-04-05,66.74,0.4899999999999949,-0.10999999999999943,1.7000000000000028,-1.7000000000000028,-0.5099999999999909,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,-0.007641594246328931,0,,,,,,,,,0.014764923035189172,0,,,,2006-04,70.16105263157894,70.16105263157894,66.60697
2006-04-05,67.07,66.2,67.25,65.74,99.79,1044,1124,,,,,,,,,,,,,,,,,,,,,,67.94,2006-04-06,66.23,-0.4200000000000017,0.5099999999999909,1.0500000000000114,-1.0500000000000114,0.8399999999999892,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.01268307413558789,0,,,,,,,,,0.012514788678708325,0,,,,2006-04,70.16105263157894,70.16105263157894,67.51098
2006-04-06,67.94,67.11,68.2,67.1,111.11,1044,1124,,,,,,,,,,,,,,,,,,,,,,67.39,2006-04-07,67.07,0.8699999999999903,-0.8399999999999892,1.5100000000000051,-1.5100000000000051,0.8700000000000045,72.33709,21.24243026116786,0.23439255682052676,-0.33928672684766914,0.012971522290144755,0,,,,,,,,,0.012890074365386764,0,,,,2006-04,70.16105263157894,70.16105263157894,68.00018
