fecha,Price,Open,High,Low,Vol.,barcos_panamá,barcos_suez,precioSp,PriceD,OpenSp,OpenD,HighSp,HighD,LowSp,LowD,Vol.SP,Change ,precioDolar,OpenDolar,HighDolar,LowDolar,ChangeDolar,PriceEP,OpenEP,HighEP,LowEP,Vol.EP,ChangeEP,precio_objetivo,fecha_objetivo,Price_lag1,Price_lag2,Pendiente,Alto-Bajo,Bajo-Alto,Price_lag3,media_col1,desv_col1,skew_col1,kurt_col1,cambio_pct,evento_extremo,PrecioEnteroSP,media_sp,desv_sp,skew_sp,kurt_sp,momentum_sp,momentum_dolar,momentum_EP,Vol_WTI,Vol_WTI_extrema,desv_Dolar,media_Dolar,skew_Dolar,mes,Price_Media_Mes,Price_Media_Mes_Pasado,prediccion
2004-01-20,36.2,34.92,36.37,34.92,57.7,1079,1362,1.0,137.5,1.0,137.75,1.0,142.25,1.0,134.0,563.15,-0.04,86.71,87.41,88.01,86.53,-1.08,40.88,40.5,40.96,40.5,10.79,0.94,34.58,2004-01-21,35.07,1.5700000000000003,-1.6300000000000026,1.8999999999999986,-1.8999999999999986,1.1300000000000026,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.032221271742229884,0,1137.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,0.6400000000000006,0.020000000000003126,0.021498974226330587,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,35.14649
2004-01-21,34.58,34.79,34.98,34.28,88.52,1079,1362,1.0,146.0,1.0,137.25,1.0,148.75,1.0,132.75,683.62,0.75,86.36,86.6,86.8,86.08,-0.4,41.43,40.96,41.46,40.81,11.51,1.35,34.93,2004-01-22,36.2,1.2800000000000011,-1.1300000000000026,1.4499999999999957,-1.4499999999999957,-1.6200000000000045,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.04475138121546973,0,1146.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,0.730000000000004,0.75,0.021627697647713898,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,34.421818
2004-01-22,34.93,34.59,34.95,33.75,117.57,1079,1362,1.0,144.0,1.0,146.0,1.0,149.25,1.0,141.5,556.58,-0.17,85.82,86.23,86.31,85.61,-0.63,41.28,41.43,41.5,40.95,9.47,-0.36,34.94,2004-01-23,34.58,-0.21000000000000085,1.6200000000000045,0.6999999999999957,-0.6999999999999957,0.3500000000000014,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.010121457489878694,0,1144.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-0.38000000000000966,0.6000000000000014,0.02165162970314171,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,34.63828
2004-01-23,34.94,34.97,35.25,34.65,100.56,1079,1362,1.0,140.25,1.0,141.75,1.0,149.25,1.0,135.25,641.86,-0.33,86.56,85.77,86.77,85.48,0.86,41.04,41.35,41.43,40.75,11.74,-0.58,34.47,2004-01-26,34.93,0.3399999999999963,-0.3500000000000014,1.2000000000000028,-1.2000000000000028,0.00999999999999801,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0002862868594331047,0,1140.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,0.9900000000000091,0.759999999999998,0.0217602882681572,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,34.44108
2004-01-26,34.47,34.79,34.79,34.17,75.62,1079,1362,1.0,154.25,1.0,140.0,1.0,155.0,1.0,138.0,588.07,1.23,87.25,86.73,87.29,86.39,0.8,41.55,41.05,41.55,40.88,9.57,1.24,34.12,2004-01-27,34.94,-0.030000000000001137,-0.00999999999999801,0.6000000000000014,-0.6000000000000014,-0.46999999999999886,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.013451631368059491,0,1154.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,2.1400000000000006,1.0499999999999972,0.02143771689733187,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,34.70355
2004-01-27,34.12,34.45,34.98,33.9,85.98,1079,1362,1.0,142.5,1.0,154.25,1.0,154.75,1.0,142.0,655.55,-1.02,86.28,87.14,87.4,86.16,-1.11,41.19,41.43,41.77,41.11,10.39,-0.87,33.62,2004-01-28,34.47,-0.3200000000000003,0.46999999999999886,0.6199999999999974,-0.6199999999999974,-0.3500000000000014,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.010153756890049381,0,1142.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,0.730000000000004,0.30999999999999517,0.02105083987649066,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,34.658325
2004-01-28,33.62,34.14,34.63,33.35,102.31,1079,1362,1.0,129.25,1.0,142.25,1.0,148.0,1.0,124.75,821.9,-1.16,86.97,86.28,87.26,86.22,0.8,40.81,41.4,41.56,40.41,12.19,-0.92,32.81,2004-01-29,34.12,-0.3300000000000054,0.3500000000000014,1.0799999999999983,-1.0799999999999983,-0.5,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.014654161781946118,0,1129.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,1.4599999999999937,-0.6199999999999974,0.021079075303845975,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,34.631958
2004-01-29,32.81,33.62,33.8,32.41,112.23,1079,1362,1.0,130.25,1.0,128.5,1.0,133.75,1.0,120.75,886.22,0.09,87.58,87.39,87.82,86.9,0.7,41.47,41.46,41.59,41.16,16.67,1.62,33.05,2004-01-30,33.62,-0.5200000000000031,0.5,1.2800000000000011,-1.2800000000000011,-0.8099999999999952,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.024092801903628613,0,1130.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,1.5499999999999972,0.18999999999999773,0.018502875236591453,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,32.745533
2004-01-30,33.05,32.87,33.35,32.71,96.1,1079,1362,1.0,130.0,1.0,131.0,1.0,132.25,1.0,126.0,585.39,-0.02,87.2,87.53,87.86,87.07,-0.43,40.79,41.15,41.25,40.57,11.08,-1.64,34.98,2004-02-02,32.81,-0.8099999999999952,0.8099999999999952,1.3900000000000006,-1.3900000000000006,0.23999999999999488,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.007314843035659768,0,1130.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,0.6400000000000006,-0.25,0.009644115501312387,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-01,34.224736842105266,34.224736842105266,32.517303
2004-02-02,34.98,33.2,35.05,32.56,114.74,963,1120,1.0,134.5,1.0,130.25,1.0,142.25,1.0,126.5,675.58,0.4,87.53,87.14,87.67,87.09,0.38,40.69,41.26,41.26,40.39,13.96,-0.25,34.1,2004-02-03,33.05,0.17999999999999972,-0.23999999999999488,0.6400000000000006,-0.6400000000000006,1.9299999999999997,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0583963691376701,1,1134.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-0.20000000000000284,-0.8599999999999994,0.011467740085794483,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.224736842105266,34.681507
2004-02-03,34.1,34.85,35.19,34.07,96.81,963,1120,1.0,133.0,1.0,134.5,1.0,136.5,1.0,129.5,594.48,-0.13,86.79,87.4,87.5,86.48,-0.85,40.41,40.8,40.8,40.38,10.05,-0.69,33.1,2004-02-04,34.98,1.779999999999994,-1.9299999999999997,2.489999999999995,-2.489999999999995,-0.8799999999999955,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0251572327044024,0,1133.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,0.0800000000000125,-0.7800000000000011,0.02271986749695437,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.583786
2004-02-04,33.1,34.09,34.45,32.95,103.75,963,1120,1.0,124.0,1.0,133.0,1.0,133.5,1.0,122.0,771.93,-0.79,86.84,86.79,87.1,86.7,0.06,40.35,40.05,40.51,40.05,12.12,-0.15,33.08,2004-02-05,34.1,-0.75,0.8799999999999955,1.1199999999999974,-1.1199999999999974,-1.0,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.029325513196480912,0,1124.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,0.480000000000004,-0.46000000000000085,0.023633432716346173,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,33.549854
2004-02-05,33.08,33.19,33.3,32.2,114.24,963,1120,1.0,126.5,1.0,123.75,1.0,130.25,1.0,122.5,579.92,0.22,86.9,86.84,86.94,86.3,0.07,40.38,40.48,40.55,40.09,9.36,0.07,32.48,2004-02-06,33.1,-0.990000000000002,1.0,1.5,-1.5,-0.020000000000003126,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0006042296072508169,0,1126.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,1.0800000000000125,-1.0899999999999963,0.025067913894796876,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,32.467762
2004-02-06,32.48,33.11,33.44,32.32,85.11,963,1120,1.0,139.0,1.0,126.75,1.0,142.0,1.0,125.0,646.6,1.11,86.02,86.75,87.09,85.84,-1.01,40.51,40.23,40.56,40.1,9.93,0.32,32.83,2004-02-09,33.08,-0.10999999999999943,0.020000000000003126,1.0999999999999943,-1.0999999999999943,-0.6000000000000014,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.01813784764207982,0,1139.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-0.5400000000000063,-0.28000000000000114,0.025027847320576967,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,32.70437
2004-02-09,32.83,32.35,32.95,32.25,73.77,963,1120,1.0,140.0,1.0,139.25,1.0,143.75,1.0,137.75,472.03,0.09,86.0,86.26,86.37,85.62,-0.02,40.73,40.31,40.9,40.21,8.85,0.54,33.87,2004-02-10,32.48,-0.6300000000000026,0.6000000000000014,1.1199999999999974,-1.1199999999999974,0.3500000000000014,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.010775862068965525,0,1140.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-1.25,0.03999999999999915,0.02584504570655868,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,32.86101
2004-02-10,33.87,32.9,34.28,32.82,100.0,963,1120,1.0,143.25,1.0,140.25,1.0,146.75,1.0,137.5,506.46,0.29,85.84,85.98,86.01,85.42,-0.19,41.09,40.58,41.23,40.5,8.72,0.88,34.0,2004-02-11,32.83,0.4799999999999969,-0.3500000000000014,0.7000000000000028,-0.7000000000000028,1.0399999999999991,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.03167834297898264,0,1143.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-0.4399999999999977,0.6800000000000068,0.02677134312055152,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.248646
2004-02-11,34.0,34.0,34.4,33.3,100.72,963,1120,1.0,155.25,1.0,143.25,1.0,158.75,1.0,141.25,735.27,1.05,85.2,85.97,86.13,85.09,-0.75,41.92,41.01,41.98,40.98,14.56,2.02,33.98,2004-02-12,33.87,0.9699999999999989,-1.0399999999999991,1.4600000000000009,-1.4600000000000009,0.13000000000000256,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0038382049010925456,0,1155.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-1.769999999999996,1.5700000000000003,0.028070039640958267,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.4243
2004-02-12,33.98,34.0,34.25,33.65,86.63,963,1120,1.0,151.0,1.0,155.25,1.0,157.5,1.0,150.5,447.64,-0.37,85.29,85.09,85.34,85.01,0.11,41.91,41.78,42.0,41.55,9.83,-0.02,34.56,2004-02-13,34.0,0.0,-0.13000000000000256,1.1000000000000014,-1.1000000000000014,-0.020000000000003126,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0005882352941177782,0,1151.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-2.289999999999992,1.529999999999994,0.028015212665223735,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.153454
2004-02-13,34.56,33.96,34.65,33.95,85.62,963,1120,1.0,145.75,1.0,151.5,1.0,156.75,1.0,142.0,534.26,-0.46,85.56,85.17,85.69,84.74,0.32,41.91,41.89,42.15,41.62,11.23,0.0,35.19,2004-02-17,33.98,-0.020000000000003126,0.020000000000003126,0.6000000000000014,-0.6000000000000014,0.5800000000000054,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.017068864037669274,0,1145.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-1.6400000000000006,1.3999999999999986,0.02083844091380302,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.99822
2004-02-17,35.19,34.48,35.25,34.25,97.17,963,1120,1.0,156.5,1.0,145.5,1.0,158.75,1.0,145.25,472.65,0.94,85.02,85.11,85.48,84.8,-0.53,42.23,42.2,42.45,42.13,8.6,0.76,35.45,2004-02-18,34.56,0.6000000000000014,-0.5800000000000054,0.6999999999999957,-0.6999999999999957,0.6299999999999955,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.01822916666666652,0,1156.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,,-2.510000000000005,1.5,0.020184700688773264,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,35.02955
2004-02-18,35.45,35.08,35.88,35.0,69.71,963,1120,1.0,151.25,1.0,156.5,1.0,158.75,1.0,148.25,534.79,-0.45,85.88,84.91,86.01,84.56,1.01,41.8,42.11,42.28,41.8,7.77,-1.02,36.0,2004-02-19,35.19,0.7100000000000009,-0.6299999999999955,1.0,-1.0,0.2600000000000051,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.00738846263142956,0,1151.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,31.25,-0.9100000000000108,0.7099999999999937,0.017228278129076458,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,35.140156
2004-02-19,36.0,35.4,36.1,35.2,50.13,963,1120,1.0,147.25,1.0,151.25,1.0,158.5,1.0,145.25,645.78,-0.35,85.95,85.73,86.24,85.69,0.08,41.95,41.9,42.38,41.86,10.52,0.36,35.6,2004-02-20,35.45,0.37000000000000455,-0.2600000000000051,0.8800000000000026,-0.8800000000000026,0.5499999999999972,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.015514809590973178,0,1147.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,25.25,-0.8900000000000006,0.030000000000001137,0.016798224387082714,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,35.304184
2004-02-20,35.6,35.8,36.1,35.05,60.94,963,1120,1.0,143.75,1.0,146.75,1.0,151.0,1.0,137.75,686.76,-0.31,87.24,85.64,87.41,85.59,1.5,42.03,42.2,42.45,41.9,11.26,0.19,34.35,2004-02-23,36.0,0.6000000000000014,-0.5499999999999972,0.8999999999999986,-0.8999999999999986,-0.3999999999999986,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.011111111111111072,0,1143.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,18.25,0.3399999999999892,0.12000000000000455,0.010992766819664839,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,35.104446
2004-02-23,34.35,34.27,34.7,34.03,60.43,963,1120,1.0,140.0,1.0,144.0,1.0,147.5,1.0,136.0,611.03,-0.33,87.04,87.2,87.61,86.72,-0.23,42.58,42.23,42.69,42.15,9.58,1.31,34.58,2004-02-24,35.6,-0.19999999999999574,0.3999999999999986,1.0500000000000043,-1.0500000000000043,-1.25,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0351123595505618,0,1140.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,10.5,1.0200000000000102,0.6700000000000017,0.022253305322468667,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.71082
2004-02-24,34.58,34.36,35.07,34.3,85.17,963,1120,1.0,138.5,1.0,140.5,1.0,144.25,1.0,133.25,742.24,-0.13,86.14,86.84,87.13,85.99,-1.03,42.31,42.5,42.6,42.21,10.39,-0.63,35.68,2004-02-25,34.35,0.0799999999999983,1.25,0.6700000000000017,-0.6700000000000017,0.22999999999999687,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.006695778748180503,0,1138.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,18.5,0.14000000000000057,0.0800000000000054,0.01914375062494188,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.792522
2004-02-25,35.68,34.58,35.9,34.48,106.15,963,1120,1.0,143.0,1.0,139.0,1.0,145.0,1.0,137.0,556.9,0.4,87.25,86.21,87.34,86.01,1.29,42.65,42.45,42.75,42.29,10.28,0.8,35.51,2004-02-26,34.58,0.21999999999999886,-0.22999999999999687,0.7700000000000031,-0.7700000000000031,1.1000000000000014,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.03181029496818977,0,1143.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,14.75,1.4099999999999966,0.8500000000000014,0.019206731370934465,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,35.30004
2004-02-26,35.51,35.7,35.95,35.15,78.75,963,1120,1.0,143.25,1.0,143.25,1.0,147.25,1.0,137.75,528.71,0.02,87.68,87.23,87.99,87.11,0.49,42.31,42.62,42.75,42.3,9.33,-0.8,36.16,2004-02-27,35.68,1.1000000000000014,-1.1000000000000014,1.4200000000000017,-1.4200000000000017,-0.1700000000000017,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.004764573991031473,0,1143.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,22.0,2.480000000000004,0.35999999999999943,0.021830393115077017,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,34.838524
2004-02-27,36.16,35.49,36.23,35.3,72.95,963,1120,1.0,144.5,1.0,143.75,1.0,152.0,1.0,140.5,593.1,0.11,87.31,87.63,88.02,87.23,-0.42,42.17,42.46,42.73,42.11,13.34,-0.33,36.86,2004-03-01,35.51,-0.19000000000000483,0.1700000000000017,0.8000000000000043,-0.8000000000000043,0.6499999999999986,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.018304702900591385,0,1144.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,13.25,2.019999999999996,0.14000000000000057,0.021890968350809715,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-02,34.5,34.5,35.30201
2004-03-01,36.86,36.16,36.98,35.8,84.6,1070,1115,1.0,155.5,1.0,144.25,1.0,157.5,1.0,144.25,533.98,0.96,87.52,87.1,87.62,87.03,0.24,42.52,42.58,42.64,42.31,15.99,0.83,36.66,2004-03-02,36.16,0.6699999999999946,-0.6499999999999986,0.9299999999999997,-0.9299999999999997,0.7000000000000028,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0193584070796462,0,1155.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,22.25,1.9599999999999937,-0.05999999999999517,0.02202761977969373,0,2.730580672056056,87.19346007604562,-0.7513319561674522,2004-03,36.71826086956521,34.5,35.40953
