fecha,Price,Open,High,Low,Vol.,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,GPRC_CHN,GPRC_EGY,GPRC_ISR,GPRC_RUS,GPRC_SAU,GPRC_USA,GPRC_VEN,barcos_panamá,barcos_suez,precioSp,PriceD,OpenSp,OpenD,HighSp,HighD,LowSp,LowD,Vol.SP,Change ,precio_objetivo,fecha_objetivo,Price_lag1,Price_lag2,Pendiente,Alto-Bajo,Bajo-Alto,Price_lag3,media_col1,desv_col1,skew_col1,kurt_col1,cambio_pct,evento_extremo,PrecioEnteroSP,media_sp,desv_sp,skew_sp,kurt_sp,momentum_sp,GPRDCambio,GPRD_extremo,GPRD_Delta,mes,Price_Media_Mes,Price_Media_Mes_Pasado,prediccion
2005-02-10,47.1,45.54,47.3,45.42,107.52,20050210.0,1301.0,119.670013,111.686653,114.329903,105.233047,101.999985,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,47.26,2005-02-15,45.46,0.00999999999999801,-0.060000000000002274,1.7999999999999972,-1.7999999999999972,1.6400000000000006,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0360756709194896,0,,,,,,,-0.13618584173884019,1,-20.46209800000001,2005-02,48.05315789473684,48.05315789473684,48.174545
2005-02-11,47.16,46.97,47.48,46.75,83.65,20050211.0,1168.0,124.788513,96.130676,127.348633,105.81427,104.561623,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,48.33,2005-02-16,47.1,1.5600000000000023,-1.6400000000000006,1.8799999999999955,-1.8799999999999955,0.05999999999999517,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.001273885350318471,0,,,,,,,0.0427717844402673,0,37.94216899999999,2005-02,48.05315789473684,48.05315789473684,47.8819
2005-02-14,47.44,47.05,47.75,46.6,76.76,20050214.0,878.0,128.277115,120.359779,138.03891,106.252983,106.830254,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,47.54,2005-02-17,47.16,0.18999999999999773,-0.05999999999999517,0.7299999999999969,-0.7299999999999969,0.28000000000000114,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.00593723494486853,0,,,,,,,0.027956114838871615,0,-10.259642999999983,2005-02,48.05315789473684,48.05315789473684,47.8524
2005-02-15,47.26,47.34,47.8,47.1,68.24,20050215.0,1012.0,150.571259,130.528503,152.423141,109.279327,115.933807,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,48.35,2005-02-18,47.44,0.39000000000000057,-0.28000000000000114,1.1499999999999986,-1.1499999999999986,-0.17999999999999972,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.003794266441821237,0,,,,,,,0.17379673685364683,1,30.901246,2005-02,48.05315789473684,48.05315789473684,48.08822
2005-02-16,48.33,47.28,48.65,46.95,94.71,20050216.0,1048.0,129.594727,144.951401,120.903793,110.661171,114.65638,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,51.15,2005-02-22,47.26,-0.0800000000000054,0.17999999999999972,0.6999999999999957,-0.6999999999999957,1.0700000000000003,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.02264071096064324,0,,,,,,,-0.13931298801187542,1,4.806214000000011,2005-02,48.05315789473684,48.05315789473684,48.41267
2005-02-17,47.54,48.32,48.65,47.4,66.21,20050217.0,1268.0,135.846619,104.175743,178.130371,111.440605,116.967323,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,51.17,2005-02-23,48.33,1.0499999999999972,-1.0700000000000003,1.6999999999999957,-1.6999999999999957,-0.7899999999999991,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.016345954893440928,0,,,,,,,0.048241870211277904,0,7.569503999999995,2005-02,48.05315789473684,48.05315789473684,48.26222
2005-02-18,48.35,47.6,48.5,47.52,42.68,20050218.0,1140.0,107.513161,115.872681,96.649254,111.412086,114.499413,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,51.39,2005-02-24,47.54,-0.7800000000000011,0.7899999999999991,1.25,-1.25,0.8100000000000023,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.017038283550694144,0,,,,,,,-0.20856947496058043,1,-43.058098,2005-02,48.05315789473684,48.05315789473684,48.38286
2005-02-22,51.15,48.37,51.4,48.37,37.93,20050222.0,994.0,123.304832,93.024544,138.556534,111.64164,108.091766,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,51.49,2005-02-25,48.35,0.75,-0.8100000000000023,0.9799999999999969,-0.9799999999999969,2.799999999999997,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.05791106514994815,1,,,,,,,0.14688128274825818,1,-6.289895000000001,2005-02,48.05315789473684,48.05315789473684,50.16088
2005-02-23,51.17,51.2,51.6,50.86,88.11,20050223.0,1166.0,85.229012,56.644444,103.943542,109.181458,101.753807,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,51.75,2005-02-28,51.15,2.780000000000001,-2.799999999999997,3.030000000000001,-3.030000000000001,0.020000000000003126,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0003910068426198343,0,,,,,,,-0.30879422470645757,1,-50.61760700000001,2005-02,48.05315789473684,48.05315789473684,50.607758
2005-02-24,51.39,51.21,52.05,50.46,114.19,20050224.0,1271.0,104.250755,124.715836,99.690933,109.313728,97.240112,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,51.68,2005-03-01,51.17,-0.030000000000001137,-0.020000000000003126,0.740000000000002,-0.740000000000002,0.21999999999999886,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.004299394176275229,0,,,,,,,0.22318389658207005,1,-3.2624059999999986,2005-02,48.05315789473684,48.05315789473684,50.738754
2005-02-25,51.49,51.45,51.9,50.95,74.34,20050225.0,1137.0,113.623695,133.605179,87.213844,108.805489,98.113045,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,53.05,2005-03-02,51.39,0.17999999999999972,-0.21999999999999886,1.5899999999999963,-1.5899999999999963,0.10000000000000142,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0019459038723488309,0,,,,,,,0.08990764623239422,1,-9.681137000000007,2005-02,48.05315789473684,48.05315789473684,50.738754
2005-02-28,51.75,51.8,52.28,51.1,77.73,20050228.0,924.0,118.305992,100.071861,131.166855,109.074951,109.723938,nan,0.627353,0.28633,0.537271,0.524402,0.115819,2.622012,0.032172,963,1120,,,,,,,,,,,53.57,2005-03-03,51.49,0.03999999999999915,-0.10000000000000142,0.9499999999999957,-0.9499999999999957,0.259999999999998,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.005049524179452369,0,,,,,,,0.041208807722720175,0,33.076980000000006,2005-02,48.05315789473684,48.05315789473684,50.738754
2005-03-01,51.68,51.77,51.85,50.65,91.6,20050301.0,1037.0,146.941284,140.119904,143.436066,112.370934,113.100571,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,53.78,2005-03-04,51.75,-0.04999999999999716,-0.259999999999998,1.1799999999999997,-1.1799999999999997,-0.07000000000000028,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.0013526570048308928,0,,,,,,,0.24204430828829016,1,42.690529,2005-03,54.62954545454545,48.05315789473684,50.6897
2005-03-02,53.05,51.7,53.09,51.45,107.98,20050302.0,1025.0,109.880287,96.65477,112.86747,110.861481,116.622185,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,53.89,2005-03-07,51.68,-0.09000000000000341,0.07000000000000028,1.2000000000000028,-1.2000000000000028,1.3699999999999974,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.026509287925696512,0,,,,,,,-0.2522163682740107,1,-3.7434080000000023,2005-03,54.62954545454545,54.62954545454545,53.90514
2005-03-03,53.57,53.04,55.2,52.85,147.32,20050303.0,1268.0,88.822792,104.175743,86.89286,109.082306,114.41819,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,54.59,2005-03-08,53.05,1.3499999999999943,-1.3699999999999974,1.6400000000000006,-1.6400000000000006,0.5200000000000031,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.009802073515551513,0,,,,,,,-0.19164033490374843,1,-29.483199999999997,2005-03,54.62954545454545,54.62954545454545,54.39454
2005-03-04,53.78,53.6,54.0,52.9,82.92,20050304.0,1161.0,74.183258,73.95491,61.685703,106.719215,108.783844,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,54.77,2005-03-09,53.57,0.5300000000000011,-0.5200000000000031,2.3500000000000014,-2.3500000000000014,0.21000000000000085,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.003920104536121016,0,,,,,,,-0.16481731400652222,1,-72.758026,2005-03,54.62954545454545,54.62954545454545,53.891975
2005-03-07,53.89,53.56,53.95,52.91,90.23,20050307.0,893.0,107.574989,103.545792,104.874725,106.107285,97.256706,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,53.54,2005-03-10,53.78,0.17999999999999972,-0.21000000000000085,1.1000000000000014,-1.1000000000000014,0.10999999999999943,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0020453700260318897,0,,,,,,,0.4501248920612251,1,-2.3052979999999934,2005-03,54.62954545454545,54.62954545454545,53.8543
2005-03-08,54.59,53.87,55.15,53.26,101.55,20050308.0,1035.0,124.821388,153.153458,95.808823,108.184616,94.096725,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,54.43,2005-03-11,53.89,0.3299999999999983,-0.10999999999999943,1.0400000000000063,-1.0400000000000063,0.7000000000000028,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.012989422898497027,0,,,,,,,0.16031978399737512,1,35.99859599999999,2005-03,54.62954545454545,54.62954545454545,54.63769
2005-03-09,54.77,54.54,55.65,54.16,121.57,20050309.0,1141.0,95.806076,86.828346,111.049232,106.707085,92.086121,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,54.95,2005-03-14,54.59,0.720000000000006,-0.7000000000000028,1.8900000000000006,-1.8900000000000006,0.17999999999999972,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0032973071991206915,0,,,,,,,-0.23245464951887884,1,21.62281800000001,2005-03,54.62954545454545,54.62954545454545,55.490356
2005-03-10,53.54,54.54,54.62,52.9,114.0,20050310.0,1329.0,82.253372,119.27301,45.597507,106.553986,91.147629,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,55.05,2005-03-15,54.77,0.23000000000000398,-0.17999999999999972,1.490000000000002,-1.490000000000002,-1.230000000000004,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.02245754975351477,0,,,,,,,-0.1414597545984454,1,-25.321617000000003,2005-03,54.62954545454545,54.62954545454545,53.743042
2005-03-11,54.43,53.6,54.6,52.5,112.32,20050311.0,1213.0,98.311981,103.454338,95.374413,105.213158,94.594589,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,56.46,2005-03-16,53.54,-1.0,1.230000000000004,1.7199999999999989,-1.7199999999999989,0.8900000000000006,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.016623085543518767,0,,,,,,,0.19523344283076938,1,-26.509406999999996,2005-03,54.62954545454545,54.62954545454545,53.91677
2005-03-14,54.95,54.45,55.05,53.52,88.0,20050314.0,950.0,80.199005,90.380684,57.989555,102.315323,92.606453,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,56.4,2005-03-17,54.43,0.8299999999999983,-0.8900000000000006,2.1000000000000014,-2.1000000000000014,0.5200000000000031,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.009553555024802485,0,,,,,,,-0.18423976219134475,1,-15.607071000000005,2005-03,54.62954545454545,54.62954545454545,54.829132
2005-03-15,55.05,54.9,55.45,54.25,89.78,20050315.0,1075.0,101.688118,104.447098,92.243843,103.699455,89.301697,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,56.72,2005-03-18,54.95,0.5,-0.5200000000000031,1.529999999999994,-1.529999999999994,0.09999999999999432,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0018198362147405778,0,,,,,,,0.2679473766538625,1,19.434746000000004,2005-03,54.62954545454545,54.62954545454545,55.490356
2005-03-16,56.46,55.0,56.6,54.4,93.53,20050316.0,1138.0,110.612976,75.449608,130.705811,103.110649,91.416969,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,56.62,2005-03-21,55.05,0.14999999999999858,-0.09999999999999432,1.2000000000000028,-1.2000000000000028,1.4100000000000037,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.025613079019073615,0,,,,,,,0.08776696998168454,1,12.300995,2005-03,54.62954545454545,54.62954545454545,56.09961
2005-03-17,56.4,56.45,57.6,56.15,68.56,20050317.0,1386.0,83.650696,76.245224,83.469818,100.879967,91.616585,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,56.03,2005-03-22,56.46,1.4600000000000009,-1.4100000000000037,2.200000000000003,-2.200000000000003,-0.060000000000002274,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.0010626992561105775,0,,,,,,,-0.24375331877880224,1,3.4516909999999967,2005-03,54.62954545454545,54.62954545454545,57.18125
2005-03-18,56.72,56.29,57.0,55.95,59.75,20050318.0,1189.0,75.222313,72.213333,74.132988,99.067551,88.318062,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,53.81,2005-03-23,56.4,-0.05000000000000426,0.060000000000002274,1.4500000000000028,-1.4500000000000028,0.3200000000000003,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.005673758865248235,0,,,,,,,-0.10075687834085678,1,-26.465805000000003,2005-03,54.62954545454545,54.62954545454545,57.079918
2005-03-21,56.62,56.68,57.12,56.2,39.56,20050321.0,884.0,138.648193,134.485718,137.102005,96.815948,89.731606,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,54.84,2005-03-24,56.72,0.4299999999999997,-0.3200000000000003,1.0499999999999972,-1.0499999999999972,-0.10000000000000142,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.0017630465444288257,0,,,,,,,0.8431790710822731,1,28.03521699999999,2005-03,54.62954545454545,54.62954545454545,57.151752
2005-03-22,56.03,57.36,57.58,55.69,93.38,20050322.0,1056.0,78.422531,87.562881,57.385498,96.999428,86.407951,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,54.05,2005-03-28,56.62,-0.060000000000002274,0.10000000000000142,0.9199999999999946,-0.9199999999999946,-0.5899999999999963,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.010420346167431926,0,,,,,,,-0.43437754720683586,1,-5.22816499999999,2005-03,54.62954545454545,54.62954545454545,56.844715
2005-03-23,53.81,55.93,55.93,53.4,158.7,20050323.0,1127.0,96.996216,99.627884,83.099495,96.688324,84.4627,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,54.23,2005-03-29,56.03,-1.3299999999999983,0.5899999999999963,1.8900000000000006,-1.8900000000000006,-2.219999999999999,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.03962163126896301,0,,,,,,,0.23684118279732647,1,21.773903000000004,2005-03,54.62954545454545,54.62954545454545,54.225285
2005-03-24,54.84,54.12,54.9,53.48,90.49,20050324.0,1249.0,124.652267,111.048515,123.500572,96.733238,90.320068,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,53.99,2005-03-30,53.81,-2.1199999999999974,2.219999999999999,2.530000000000001,-2.530000000000001,1.0300000000000011,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.019141423527225365,0,,,,,,,0.28512505065146043,1,-13.995925999999997,2005-03,54.62954545454545,54.62954545454545,54.466496
2005-03-28,54.05,54.44,54.65,53.6,59.67,20050328.0,826.0,88.228195,55.972393,113.381508,93.396065,84.340065,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,55.4,2005-03-31,54.84,0.720000000000006,-1.0300000000000011,1.4200000000000017,-1.4200000000000017,-0.7900000000000063,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.014405543398978926,0,,,,,,,-0.2922054518270414,1,9.805663999999993,2005-03,54.62954545454545,54.62954545454545,54.158535
2005-03-29,54.23,53.9,54.5,53.45,72.9,20050329.0,963.0,85.996048,82.302086,74.368744,91.728195,85.421997,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,57.27,2005-04-01,54.05,-0.39000000000000057,0.7900000000000063,1.0499999999999972,-1.0499999999999972,0.17999999999999972,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0033302497687326404,0,,,,,,,-0.025299701529652663,0,-11.000168000000002,2005-03,54.62954545454545,54.62954545454545,54.170647
2005-03-30,53.99,54.28,54.46,52.5,122.51,20050330.0,1124.0,88.413727,76.389374,88.222542,90.731789,84.195923,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,57.01,2005-04-04,54.23,0.3299999999999983,-0.17999999999999972,1.0499999999999972,-1.0499999999999972,-0.23999999999999488,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,-0.004425594689286272,0,,,,,,,0.02811383844057569,0,-36.23854,2005-03,54.62954545454545,54.62954545454545,53.742058
2005-03-31,55.4,54.03,56.1,53.93,114.76,20050331.0,1319.0,82.876984,65.096024,87.709755,88.596306,78.228027,nan,0.529752,0.171811,0.329305,0.489663,0.140313,2.121872,0.028635,1070,1115,,,,,,,,,,,56.04,2005-04-05,53.99,-0.28999999999999915,0.23999999999999488,1.9600000000000009,-1.9600000000000009,1.4099999999999966,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.026115947397666206,0,,,,,,,-0.06262311507352247,1,-5.351211000000006,2005-03,54.62954545454545,54.62954545454545,55.060028
2005-04-01,57.27,55.25,57.7,54.96,113.0,20050401.0,1145.0,115.722893,144.208344,101.038567,88.791061,81.442123,nan,0.364931,0.070632,0.194238,0.264869,0.073575,1.942376,0.017658,1044,1124,,,,,,,,,,,55.85,2005-04-06,55.4,1.3699999999999974,-1.4099999999999966,2.1700000000000017,-2.1700000000000017,1.8700000000000045,57.330295358649785,5.819751173886469,-0.10482530353761073,-0.7827402658185121,0.0337545126353791,0,,,,,,,0.39632123919953477,1,29.726844999999997,2005-04,53.217619047619046,54.62954545454545,56.733208
